eventid,time,location,latitude,longitude,depth,magnitude,shakemap-depth,shakemap-event-description,shakemap-event-type,shakemap-eventsource,shakemap-eventsourcecode,shakemap-eventtime,shakemap-gmice,shakemap-latitude,shakemap-longitude,shakemap-magnitude,shakemap-map-status,shakemap-maximum-latitude,shakemap-maximum-longitude,shakemap-maxmmi,shakemap-maxmmi-grid,shakemap-maxpga,shakemap-maxpga-grid,shakemap-maxpgv,shakemap-maxpgv-grid,shakemap-maxpsa03,shakemap-maxpsa03-grid,shakemap-maxpsa10,shakemap-maxpsa10-grid,shakemap-maxpsa30,shakemap-maxpsa30-grid,shakemap-minimum-latitude,shakemap-minimum-longitude,shakemap-original-signature,shakemap-original-signature-version,shakemap-pdl-client-version,shakemap-process-timestamp,shakemap-review-status,shakemap-shakemap-code-version,shakemap-version,losspager-alertlevel,losspager-depth,losspager-eventsource,losspager-eventsourcecode,losspager-eventtime,losspager-latitude,losspager-longitude,losspager-magnitude,losspager-maxmmi,losspager-original-signature,losspager-original-signature-version,losspager-pdl-client-version,losspager-review-status,dyfi-depth,dyfi-eventsource,dyfi-eventsourcecode,dyfi-eventtime,dyfi-latitude,dyfi-longitude,dyfi-magnitude,dyfi-maxmmi,dyfi-num-responses,dyfi-numResp,dyfi-original-signature,dyfi-original-signature-version,dyfi-pdl-client-version,shakemap-overlayHeight,shakemap-overlayWidth
us70008fi4,2020-03-25 02:49:21.160,"221 km SSE of Severo-Kuril’sk, Russia",48.9638,157.6955,57.8,7.5,57.8,USGS NEIC ShakeMap,ACTUAL,us,70008fi4,2020-03-25T02:49:21.000Z,WGRW12,48.9638,157.6955,7.5,automatic,53.933,166.433,5.235,7.089,0.064,0.303,2.145,2.982,0.158,0.592,0.099,0.199,0.023,0.039,43.65,150.7,MCwCFF0ucw62eFuIjrJdkF8sno2AouN8AhRgBGkGNWC1zuRJfv/ogL48uJvAYA==,v1,Version 2.3.0 2020-04-04,2020-05-05T21:30:43Z,automatic,4.0.1+433.gae271ca.dirty,5,green,57.8,us,70008fi4,2020-03-25T02:49:21.000Z,48.9638,157.6955,7.5,5.0,MCwCFG9FR9vdqarhtPuvu6/XAxDQZLvSAhR2iF7+b79l0Up7LbS4NE1iaUE9Gw==,v1,Version 1.14.1 2018-04-26,automatic,55.39,us,70008fi4,2020-03-25T02:49:20.000Z,48.9688,157.6914,7.5,5.6,27.0,27.0,MC0CFQCxnRusD0dgJCqw+iaZBXgaik5/LgIUR2CXcLsnqXgyNLktkZ8ygQwDkNQ=,v1,Version 2.1.0 2019-03-07,,
us70008ghw,2020-03-26 15:38:04.089,"27 km SW of Burias, Philippines",5.5669,125.0521,59.0,6.1,59.0,USGS NEIC ShakeMap,ACTUAL,us,70008ghw,2020-03-26T15:38:04.000Z,WGRW12,5.5669,125.0521,6.1,automatic,6.6,126.083,5.581,5.726,0.09,0.105,1.619,1.664,0.172,0.179,0.053,0.056,0.007,0.007,4.533,124.017,MCwCFHpGMJ+RNFYONjlwedSxCJkhBDsmAhQvBccxPPWV4vGJwUhY6SaQJyCcTw==,v1,Version 2.3.0 2020-04-04,2020-05-05T19:05:31Z,automatic,4.0.1+433.gae271ca.dirty,8,green,59.0,us,70008ghw,2020-03-26T15:38:04.000Z,5.5669,125.0521,6.1,6.0,MCwCFE9qjDtjA9K37azCmmXN8cEgc3vKAhRMTx/R1x5t2UNbhlyqa1ZfcD79Lg==,v1,Version 1.14.1 2018-04-26,automatic,59.0,us,70008ghw,2020-03-26T15:38:04.000Z,5.5669,125.0521,6.1,5.8,23.0,23.0,MC4CFQDR7EtiYGa78ovt3lktebk+IldE5wIVAJzwhqP6pcHj+HOIbHkOllDrp55+,v1,Version 2.7.9 2021-02-10,,
us70008gtk,2020-03-26 21:36:42.248,"173 km WSW of Abepura, Indonesia",-2.9507,139.1131,38.0,5.7,38.0,USGS NEIC ShakeMap,ACTUAL,us,70008gtk,2020-03-26T21:36:42.000Z,WGRW12,-2.9507,139.1131,5.7,automatic,-2.033,140.017,4.594,4.594,0.061,0.061,1.449,1.449,0.161,0.161,0.046,0.046,0.005,0.005,-3.833,138.217,MC0CFD49LwLedlM08580XTKspL5RpIaDAhUAj1mAdRH/ufpVQIKrUZpxNN/WKx8=,v1,Version 1.14.0 2018-04-02,2020-03-27T21:42:40Z,automatic,4.0.1+381.g7b3fa70.dirty,6,green,38.0,us,70008gtk,2020-03-26T21:36:42.000Z,-2.9507,139.1131,5.7,4.0,MCwCFCdXPjmULbzxDXSGiE8djsgKcEOmAhRwaCRC6XRwt3rgXt0bxbjJqctsIg==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008h8n,2020-03-27 14:32:48.194,"126 km NNW of Manokwari, Indonesia",0.1747,133.5831,10.0,5.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008h8n,2020-03-27T14:32:48.000Z,WGRW12,0.1747,133.5831,5.6,automatic,1.067,134.483,3.861,6.277,0.017,0.243,0.297,2.547,0.046,0.411,0.017,0.097,0.003,0.014,-0.7,132.683,MC0CFQCGWm4tXiUam3imS9VIoXwqkV0c2wIUGtz5lIVpyQPmnlngDoWi78sD/Q4=,v1,Version 2.3.0 2020-04-04,2020-05-11T13:33:01Z,automatic,4.0.1+433.gae271ca.dirty,6,green,10.0,us,70008h8n,2020-03-27T14:32:48.000Z,0.1747,133.5831,5.6,4.0,MCwCFFoVMEpXihkzY/x2OUFe5YhzLJO4AhRoExkWO5LS2jvI0/Gw2hICq4elew==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008hvb,2020-03-28 15:43:17.479,"73 km WSW of Poso, Indonesia",-1.7144,120.1775,10.0,5.9,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008hvb,2020-03-28T15:43:17.000Z,WGRW12,-1.7144,120.1775,5.9,automatic,-0.433,121.45,7.116,7.116,0.287,0.287,3.197,3.197,0.641,0.641,0.262,0.262,0.053,0.053,-2.967,118.9,MC0CFEgJURPPNhGuUfAgIcgZ/E0pAKmfAhUAgxi5fQI/WqZT7SeCWkP8yZryyTI=,v1,Version 2.3.0 2020-04-04,2020-05-10T13:38:58Z,automatic,4.0.1+433.gae271ca.dirty,7,green,10.0,us,70008hvb,2020-03-28T15:43:17.000Z,-1.7144,120.1775,5.9,7.0,MCwCFHJ0u+KHiR1ZUgX64qAEEvPq7mG/AhRyLpNxMHAqkdYZm2piNh++ZN+IlA==,v1,Version 1.14.1 2018-04-26,automatic,10.0,us,70008hvb,2020-03-28T15:43:17.000Z,-1.717,120.172,5.9,3.4,2.0,2.0,MC0CFCZE5BGzd+hO4HtUDUxb2FZUsC8/AhUAyfMS7VvcY6TwpIF3vnqSn7n1ctQ=,v1,Version 2.3.1 2020-04-13,,
us70008hwi,2020-03-28 17:48:16.243,"9 km SSE of Port-Vila, Vanuatu",-17.8156,168.3388,84.0,5.8,84.0,USGS NEIC ShakeMap,ACTUAL,us,70008hwi,2020-03-28T17:48:16.000Z,WGRW12,-17.8156,168.3388,5.8,automatic,-16.9,169.283,5.251,5.251,0.06,0.06,1.284,1.284,0.101,0.101,0.032,0.032,0.004,0.004,-18.7,167.383,MC0CFFenxkbXOcLJvr3yXcD6mtdhj2GgAhUAgIQC3pfP4baFp+HouQkmCFLWtsM=,v1,Version 2.4.0 2020-05-11,2020-06-09T14:51:55Z,automatic,4.0.1+525.gcbad862,7,green,84.0,us,70008hwi,2020-03-28T17:48:16.000Z,-17.8156,168.3388,5.8,5.0,MC0CFCV0QTQDufYycS3g3olRXyAcfrwyAhUAgr/1KzAWFCJjUlzTEPWWrkqo/M4=,v1,Version 2.4.0 2020-05-11,automatic,84.0,us,70008hwi,2020-03-28T17:48:16.000Z,-17.779,168.2964,5.8,5.9,23.0,23.0,MC0CFQDRce8l8Py3sAOQbmt1XeWJfYru9wIUS42DdN1ieNZWaTPT8DhSH/1gTMs=,v1,Version 2.1.0 2019-03-07,,
us70008ide,2020-03-29 18:19:14.153,"166 km E of Tadine, New Caledonia",-21.4233,169.485,10.0,5.7,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008ide,2020-03-29T18:19:14.000Z,WGRW12,-21.4233,169.485,5.7,automatic,-20.5,170.45,,6.096,,0.209,,2.174,,0.416,,0.085,,0.01,-22.3,168.517,MCwCFH7f53ok7gJfBUWEsXWsAx0fo8ZLAhR4h3XG4QlMSzlCe66pRT+93/5VGw==,v1,Version 2.3.0 2020-04-04,2020-05-10T13:36:17Z,automatic,4.0.1+433.gae271ca.dirty,6,green,10.0,us,70008ide,2020-03-29T18:19:14.000Z,-21.4233,169.485,5.7,0.0,MC0CFQCR5Srh2XooqKxW84/6uEtbbsxAGwIUezdCeHcQl8/Je0IoVAFWJvr7UYc=,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008iqd,2020-03-30 17:54:40.558,Mid-Indian Ridge,-13.7624,66.1511,10.0,5.6,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008iqd,2020-03-30T17:54:40.000Z,WGRW12,-13.7624,66.1511,5.6,automatic,-12.85,67.067,,6.276,,0.243,,2.546,,0.41,,0.097,,0.014,-14.65,65.217,MCwCFGPX80+MyN1qkzmquoIP5MF2RV5gAhRA0RYYCiqBKv8F90E0QQNo8zE0jg==,v1,Version 2.3.0 2020-04-04,2020-05-11T15:12:10Z,automatic,4.0.1+433.gae271ca.dirty,2,green,10.0,us,70008iqd,2020-03-30T17:54:40.000Z,-13.7624,66.1511,5.6,0.0,MC0CFGEs/x7ujQu4aLrj//rqWEy8jpAcAhUAiwUrHJgUeM69y+1uz6qXqxuUHkc=,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008jr5,2020-03-31 23:52:30.781,"Stanley, Idaho",44.4646,-115.1175,12.06,6.5,12.1,USGS NEIC ShakeMap,ACTUAL,us,70008jr5,2020-03-31T23:52:30.000Z,WGRW12,44.4646,-115.1175,6.5,automatic,48.583,-108.783,8.074,8.074,0.573,0.573,3.992,3.992,1.039,1.039,0.631,0.631,0.139,0.139,40.0,-120.6,MC0CFQCBlmwrQGmoRuJZE1CvgRhUwuJgagIUIUQKIZB/CxrnHm7L68xqI2gXUDU=,v1,Version 2.4.0 2020-05-11,2021-03-24T20:23:51Z,automatic,4.0.2+431.g3c0d2d0,20,green,12.1,us,70008jr5,2020-03-31T23:52:30.000Z,44.4646,-115.1175,6.5,5.0,MCwCFBvAQ3c/RtItMJN/qtA5/UzcUHAfAhRCkId37Bh92Bl3UnnI4/K9kNZ5OA==,v1,Version 2.4.0 2020-05-11,automatic,12.06,us,70008jr5,2020-03-31T23:52:30.000Z,44.4646,-115.1175,6.5,7.6,24626.0,24626.0,MCwCFDcK67mn2LnDRM/sdhqaJfA3N1BlAhRDDzU7/UzDdtPQCFduU53AbzSBpw==,v1,Version 2.7.9 2021-02-10,,
us70008l5g,2020-04-02 02:13:11.964,"65 km N of Metinaro, Timor Leste",-7.9349,125.7018,16.19,5.5,16.2,USGS NEIC ShakeMap,ACTUAL,us,70008l5g,2020-04-02T02:13:11.000Z,WGRW12,-7.9349,125.7018,5.5,automatic,-7.017,126.6,5.564,5.617,0.202,0.21,2.43,2.465,0.362,0.373,0.095,0.099,0.013,0.014,-8.817,124.8,MCwCFARplIprX3lcpMIWZpjgvFypckYdAhQBsvkVo/7udeeijDCSU/X+yYlhNg==,v1,Version 2.3.0 2020-04-04,2020-05-12T21:57:24Z,automatic,4.0.1+487.gca1c3bd,6,green,16.2,us,70008l5g,2020-04-02T02:13:11.000Z,-7.9349,125.7018,5.5,5.0,MCwCFAKXq3mbhpLzSaKe2FGqISZE3jkzAhRL3yL6Z1rCOsOUruFXDL8bIejeew==,v1,Version 1.14.1 2018-04-26,automatic,35.0,us,70008l5g,2020-04-02T02:13:14.000Z,-7.9507,125.6634,5.5,2.7,21.0,21.0,MC0CFA0DrY1ojqEDJeoeZSZn3wIyCt6uAhUApg6WsUSepvvqluGxozvDZNhf3Ks=,v1,Version 2.1.0 2019-03-07,,
us70008nel,2020-04-04 06:18:24.535,"280 km SE of Ust’-Kamchatsk Staryy, Russia",54.8277,166.1783,14.0,5.5,14.0,USGS NEIC ShakeMap,ACTUAL,us,70008nel,2020-04-04T06:18:24.000Z,WGRW12,54.8277,166.1783,5.5,automatic,55.717,167.767,5.472,5.91,0.124,0.179,1.781,2.15,0.256,0.332,0.059,0.087,0.007,0.011,53.917,164.667,MCwCFCy5Y4yag2RpBs5JReZ/6rl/Vr+sAhRhx4/iwXL5Oig+FRmRLV5VTQkJbQ==,v1,Version 2.3.0 2020-04-04,2020-05-13T06:20:21Z,automatic,4.0.1+487.gca1c3bd,5,green,14.0,us,70008nel,2020-04-04T06:18:24.000Z,54.8277,166.1783,5.5,0.0,MCwCFGl8puCtNH/a47kZ8Ne9v8yfacOEAhQmsvZY2ERvZsuA8ABj1qbSn7SdEg==,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008peg,2020-04-05 18:37:10.876,"124 km WNW of Ternate, Indonesia",1.395,126.4381,42.0,6.0,42.0,USGS NEIC ShakeMap,ACTUAL,us,70008peg,2020-04-05T18:37:10.000Z,WGRW12,1.395,126.4381,6.0,automatic,2.3,127.333,5.152,5.205,0.087,0.089,1.34,1.746,0.183,0.219,0.041,0.062,0.005,0.007,0.5,125.533,MC0CFQCSsNwzBwZUm3YZ8KEWVJaSbEDLbQIUJk9sZGEBTNOQddHr0yy0yqNUB3c=,v1,Version 2.4.0 2020-05-11,2020-06-14T14:43:41Z,automatic,4.0.1+525.gcbad862,8,green,42.0,us,70008peg,2020-04-05T18:37:10.000Z,1.395,126.4381,6.0,3.0,MCwCFHqxaLeaXs0UEtdkj5gtpKXD3GsOAhRXiXIAcqmtyTNkoPRUvczGbWtKug==,v1,Version 2.4.0 2020-05-11,automatic,38.76,us,70008peg,2020-04-05T18:37:10.000Z,1.4204,126.4306,6.0,3.8,4.0,4.0,MC0CFQDR/ITj3ku6Ov0skW0Lg0bmpW623QIUDGwI67LnQE/YyOgG9y2fZ8NPYRg=,v1,Version 2.3.1 2020-04-13,,
us70008rje,2020-04-08 10:02:32.491,"167 km SSE of Alo, Wallis and Futuna",-15.7188,-177.5486,422.0,5.5,422.0,USGS NEIC ShakeMap,ACTUAL,us,70008rje,2020-04-08T10:02:32.000Z,WGRW12,-15.7188,-177.5486,5.5,automatic,-14.8,-176.6,,2.025,,0.001,,-3.976,,0.001,,0.0,,0.0,-16.6,-178.467,MCwCFATLZIlYT7FIBbWDBeD2nNWFxJV1AhQjxsXw5n4FfH+NQVkIOAlPK81RgQ==,v1,Version 2.4.0 2020-05-11,2020-05-20T07:19:49Z,automatic,4.0.1+491.g9359a6a,6,green,422.0,us,70008rje,2020-04-08T10:02:32.000Z,-15.7188,-177.5486,5.5,0.0,MCwCFFHSSQK53bjmwBxBUDQvvL6rCsbBAhR/5KcjqqjFKaGCG2tl0r9Yqn4EUw==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us70008tc8,2020-04-10 16:44:56.425,"14 km E of Basco, Philippines",20.4677,122.1097,160.0,5.9,160.0,USGS NEIC ShakeMap,ACTUAL,us,70008tc8,2020-04-10T16:44:56.000Z,WGRW12,20.4677,122.1097,5.9,automatic,21.733,123.467,3.883,3.883,0.015,0.015,-0.193,-0.193,0.027,0.027,0.009,0.009,0.002,0.002,19.2,120.767,MCwCFC44xOmu2fuJmK9tl5JRBc3LUcY7AhQFmyi8OyHM2HopGa75tes7SO3bow==,v1,Version 2.4.0 2020-05-11,2020-05-21T19:30:22Z,automatic,4.0.1+491.g9359a6a,6,green,160.0,us,70008tc8,2020-04-10T16:44:56.000Z,20.4677,122.1097,5.9,4.0,MCwCFBXVNWf3byeNxrd7b/AmonVm9TuzAhRl2l/cyGSiXd5WuLB6kaL6DTvihA==,v1,Version 2.4.0 2020-05-11,automatic,160.0,us,70008tc8,2020-04-10T16:44:56.000Z,20.4564,122.1412,5.9,6.2,26.0,26.0,MC0CFHy8V0AI8Qd/MckwmlVIb+WeFIn0AhUAvx2mjA4dc0uW2607ozYGtjsJFaY=,v1,Version 2.3.1 2020-04-13,,
us70008um8,2020-04-12 06:57:47.541,Mid-Indian Ridge,-36.9558,77.393,10.0,6.1,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008um8,2020-04-12T06:57:47.000Z,WGRW12,-36.9558,77.393,6.1,automatic,-35.25,79.433,4.146,6.577,0.021,0.224,0.883,2.831,0.066,0.463,0.031,0.142,0.007,0.028,-38.583,75.267,MC0CFQCO7N7spxaDkpiHouuavLfWrblX4QIUSX+/tk5uySBgJNywzC5JWo8GwRg=,v1,Version 2.3.0 2020-04-04,2020-05-13T07:56:48Z,automatic,4.0.1+487.gca1c3bd,4,green,10.0,us,70008um8,2020-04-12T06:57:47.000Z,-36.9558,77.393,6.1,0.0,MC0CFQCA2bOqM2YFj4ADSOvJ5zuIku2V/QIUUIGSU0XmbSyG6YNLIeWE10wN8pw=,v1,Version 1.14.1 2018-04-26,automatic,,,,,,,,,,,,,,,
us70008vsp,2020-04-14 01:06:47.913,Kermadec Islands region,-30.3889,-176.3478,31.0,6.0,31.0,USGS NEIC ShakeMap,ACTUAL,us,70008vsp,2020-04-14T01:06:47.000Z,WGRW12,-30.3889,-176.3478,6.0,automatic,-29.25,-175.05,,5.467,,0.116,,1.826,,0.234,,0.056,,0.008,-31.483,-177.633,MC0CFHogqhFrxF/Yy7NA8Yfrpw1duVT8AhUAk1LoCY4BczLCrKjwfoRrjwoGePg=,v1,Version 2.3.0 2020-04-04,2020-04-15T01:07:46Z,automatic,4.0.1+433.gae271ca.dirty,5,green,31.0,us,70008vsp,2020-04-14T01:06:47.000Z,-30.3889,-176.3478,6.0,0.0,MCsCFCKuVKDGZmzMvolfyRol+0yaYw5sAhME7sV4vhhsft/417V0iEnOSf1X,v1,Version 1.14.1 2018-04-26,automatic,31.0,us,70008vsp,2020-04-14T01:06:47.000Z,-30.3889,-176.3478,6.0,1.0,1.0,1.0,MC0CFQDfq6izG8pgmxGaxoP7LOTC9tcgtAIUXSvEQj4vvsua58iRNbaP8aVaPTA=,v1,Version 2.1.0 2019-03-07,,
us70008wpb,2020-04-15 10:59:28.999,"13 km NNE of Pinillos, Colombia",9.0335,-74.4338,53.0,5.7,53.0,USGS NEIC ShakeMap,ACTUAL,us,70008wpb,2020-04-15T10:59:28.000Z,WGRW12,9.0335,-74.4338,5.7,automatic,9.933,-73.5,4.841,4.841,0.064,0.064,0.971,0.971,0.113,0.113,0.028,0.028,0.004,0.004,8.133,-75.333,MCwCFBAxY3eSZcYQH8X7gsgzweYbfhwGAhQMM3MNbyz9GMLfy8gQxYw4bT6S3Q==,v1,Version 2.4.0 2020-05-11,2020-05-31T21:31:20Z,automatic,4.0.1+491.g9359a6a,12,green,53.0,us,70008wpb,2020-04-15T10:59:28.000Z,9.0335,-74.4338,5.7,5.0,MCwCFAYVCnYpveLvKxRmMcxOckh2wLKyAhR1SfFsEunZZop9HbWzDdKigUhgWg==,v1,Version 2.4.0 2020-05-11,automatic,53.0,us,70008wpb,2020-04-15T10:59:29.000Z,9.0488,-74.4322,5.7,6.5,45.0,45.0,MC0CFQCvYKWooPOJlGeXmVsynAgDhfN2ewIUbVlZkt2VJQR3ZsMuKxrzmn7cxn0=,v1,Version 2.1.0 2019-03-07,,
us70008x2q,2020-04-15 21:03:38.115,"86 km WNW of Ternate, Indonesia",1.1073,126.6767,41.39,5.7,41.4,USGS NEIC ShakeMap,ACTUAL,us,70008x2q,2020-04-15T21:03:38.000Z,WGRW12,1.1073,126.6767,5.7,automatic,2.0,127.583,4.026,4.884,0.035,0.071,0.29,0.899,0.067,0.13,0.014,0.027,0.002,0.003,0.2,125.783,MC0CFCJykuiUZ/sRVcz6PBSvBeFLivQ2AhUAkpidl0YiOq4ZtbnOW42S3vNr3nE=,v1,Version 2.4.0 2020-05-11,2020-06-28T05:57:19Z,automatic,4.0.1+525.gcbad862,7,green,41.4,us,70008x2q,2020-04-15T21:03:38.000Z,1.1073,126.6767,5.7,4.0,MC0CFDW9sf2eAELAEkpncHiV/RVU5EYHAhUAkRt9RX7G+P7j/+pGbu+fU6STGLI=,v1,Version 2.4.0 2020-05-11,automatic,37.56,us,70008x2q,2020-04-15T21:03:37.000Z,1.1164,126.6756,5.7,5.4,1.0,1.0,MCwCFB7HhId+G7Xb2KdzZf+cu2vZf+h3AhQUlqdKyflR8L2g/VKS2pnn7K8aBQ==,v1,Version 2.3.1 2020-04-13,,
us70008xeb,2020-04-16 08:04:37.829,"59 km NNE of Savannah Bight, Honduras",16.9591,-85.6851,12.0,6.1,12.0,USGS NEIC ShakeMap,ACTUAL,us,70008xeb,2020-04-16T08:04:37.000Z,WGRW12,16.9591,-85.6851,6.1,automatic,18.667,-83.85,4.713,6.637,0.054,0.26,1.481,2.881,0.128,0.49,0.047,0.147,0.009,0.027,15.233,-87.45,MCwCFF8LYWh5uzIq43jH6h/8CjbD/x+tAhQE2EQf/fGyPn9RT+IIVfRJ8hS3OA==,v1,Version 2.4.0 2020-05-11,2020-07-04T02:07:17Z,automatic,4.0.1+525.gcbad862,7,green,12.0,us,70008xeb,2020-04-16T08:04:37.000Z,16.9591,-85.6851,6.1,4.0,MC0CFCp1Fn3zTj7E28rksGsqS+lpikXhAhUAjkXz3ldTk65he3cNUlJlLyo3IZ4=,v1,Version 2.4.0 2020-05-11,automatic,12.0,us,70008xeb,2020-04-16T08:04:37.000Z,16.9591,-85.6851,6.1,5.4,144.0,144.0,MC4CFQCZdTvBt/t6t1SnVWfpqZtj0AAhmAIVAMy/VXJ14k1BmsSermKvyjbyQU3+,v1,Version 2.4.0 2020-05-11,,
us70008xhp,2020-04-16 11:45:23.960,"38 km ESE of Falam, Myanmar",22.8004,94.0292,10.0,5.9,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008xhp,2020-04-16T11:45:23.000Z,WGRW12,22.8004,94.0292,5.9,automatic,24.017,95.367,6.578,6.578,0.288,0.288,3.273,3.273,0.674,0.674,0.282,0.282,0.055,0.055,21.567,92.717,MCwCFDecvUCxK28Dt0zV36yy58SCOvtWAhR75w8DqPLyWgkMZB14LR4C6pGlaw==,v1,Version 2.4.0 2020-05-11,2020-06-01T12:12:26Z,automatic,4.0.1+491.g9359a6a,7,yellow,10.0,us,70008xhp,2020-04-16T11:45:23.000Z,22.8004,94.0292,5.9,7.0,MC0CFQCFZHwc0dN45wEzxfJdiYfpcYDz0AIULshH9f2prr4Nhw+iAE+dGYKPNB0=,v1,Version 2.4.0 2020-05-11,automatic,10.0,us,70008xhp,2020-04-16T11:45:23.000Z,22.7822,94.0248,5.9,5.6,35.0,35.0,MCwCFGYgGoIxolxGjItJbB9xCDN4XL2kAhQ726UcyAeEfAz9fDLgfNH6q1KTOA==,v1,Version 2.1.0 2019-03-07,,
us70008yn9,2020-04-17 16:30:48.433,Mid-Indian Ridge,-23.7004,69.4374,10.0,5.8,10.0,USGS NEIC ShakeMap,ACTUAL,us,70008yn9,2020-04-17T16:30:48.000Z,WGRW12,-23.7004,69.4374,5.8,automatic,-22.583,70.633,,6.302,,0.212,,2.591,,0.395,,0.106,,0.018,-24.783,68.217,MCwCFAIlHZMihsuI6qUMRoqZmE5QqO+iAhQTKg48TPWLKIP0xnBC2pyhvAAaQw==,v1,Version 2.4.0 2020-05-11,2020-06-29T15:27:43Z,automatic,4.0.1+525.gcbad862,5,green,10.0,us,70008yn9,2020-04-17T16:30:48.000Z,-23.7004,69.4374,5.8,0.0,MCwCFGVaFetDKVNV1JBn/oeVeQJgdV3uAhRvkIcZ1a3YIuXOU19LojSZEXmOvg==,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us70008z89,2020-04-18 08:25:37.052,"Bonin Islands, Japan region",27.1264,140.1349,453.0,6.6,453.0,USGS NEIC ShakeMap,ACTUAL,us,70008z89,2020-04-18T08:25:37.000Z,WGRW12,27.1264,140.1349,6.6,automatic,28.583,141.8,,3.159,,0.004,,-1.347,,0.006,,0.003,,0.001,25.65,138.5,MCwCFG5QJlzr84vjHbvPndrzmC8aD/KRAhQdRD3CYI9tPez86bV1Lk3y3boU0A==,v1,Version 2.4.0 2020-05-11,2020-05-28T04:46:50Z,automatic,4.0.1+491.g9359a6a,6,green,453.0,us,70008z89,2020-04-18T08:25:37.000Z,27.1264,140.1349,6.6,0.0,MCwCFGKwPJdcJI3Q0WnV0dpPDCGYUAvdAhQfiWNfCv8FxAfWYaaFrlk3ZkS5Mg==,v1,Version 2.4.0 2020-05-11,automatic,453.0,us,70008z89,2020-04-18T08:25:37.000Z,27.1271,140.1312,6.6,3.8,41.0,41.0,MCwCFCpX/chKj5NC+OULhn9jfyc2GOyMAhRws0hXxWqW9IkHjMKkiYq1rJibyg==,v1,Version 2.3.1 2020-04-13,,
us70008za4,2020-04-18 09:24:18.247,"Bonin Islands, Japan region",27.2034,140.0712,473.69,5.7,473.7,USGS NEIC ShakeMap,ACTUAL,us,70008za4,2020-04-18T09:24:18.000Z,WGRW12,27.2034,140.0712,5.7,automatic,28.1,141.083,,2.065,,0.001,,-3.286,,0.001,,0.0,,0.0,26.3,139.067,MCwCFHRfCSfxJH9+hqGJjPE0mp5IajygAhQKdAKey9JgYdJPquR8CF5q127I9Q==,v1,Version 2.3.0 2020-04-04,2020-05-16T08:24:13Z,automatic,4.0.1+487.gca1c3bd,5,green,473.7,us,70008za4,2020-04-18T09:24:18.000Z,27.2034,140.0712,5.7,0.0,MC0CFQCOKS+5j/teImYvFhu7NV/B76EYaAIUQ+C+6eEpTbMDvVY+bz/6zreQlAI=,v1,Version 2.4.0 2020-05-11,automatic,,,,,,,,,,,,,,,
us7000903m,2020-04-19 20:39:05.639,"31 km SE of ?funato, Japan",38.8953,142.0049,38.0,6.3,38.0,USGS NEIC ShakeMap,ACTUAL,us,7000903m,2020-04-19T20:39:05.000Z,WGRW12,38.8953,142.0049,6.3,automatic,39.833,143.217,6.151,6.151,0.12,0.136,2.641,2.641,0.295,0.299,0.135,0.135,0.016,0.016,37.95,140.817,MCwCFB3c/G5uQDRcGrKE7N2S8vlZrpN6AhQjZDoFLZVbEzOCVPWh6FrCaIKqbA==,v1,Version 2.4.0 2020-05-11,2020-05-31T13:27:13Z,automatic,4.0.1+491.g9359a6a,7,green,38.0,us,7000903m,2020-04-19T20:39:05.000Z,38.8953,142.0049,6.3,6.0,MC0CFQCRCMg274ok8pnfkQe75PSbMSsI6AIUWSCpwipmPYzkjbCVmL5CBIAueis=,v1,Version 2.4.0 2020-05-11,automatic,38.0,us,7000903m,2020-04-19T20:39:05.000Z,38.8953,142.0049,6.3,6.3,42.0,42.0,MC4CFQDmdx9hClZ4F4VS3zIZ/S1pYkQSVwIVAKA34QB7awF//hHipgpyEYugUYiz,v1,Version 2.7.9 2021-02-10,,
